GeneID	Length	X1h_m1_t	X1h_m1_u	X1h_m2_t	X1h_m2_u	X1h_m3_t	X1h_m3_u	X6h_m1_t	X6h_m1_u	X6h_m2_t	X6h_m2_u	X6h_m3_t	X6h_m3_u
ENSMUSG00000118392	596	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024738	1615	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114772	585	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048832	2707	133	135	124	144	139	133	168	71	180	117	144	122
ENSMUSG00000024669	4928	0	1	2	1	0	0	0	0	2	1	0	0
ENSMUSG00000067577	3119	1	3	1	2	5	2	0	4	7	4	17	10
ENSMUSG00000024670	7968	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000024737	5491	2260	3546	3796	4605	3657	3533	4459	1945	4406	2331	3626	3490
ENSMUSG00000118027	1600	0	0	1	0	3	1	0	1	0	2	0	5
ENSMUSG00000024736	4548	8	13	9	8	7	9	20	8	18	3	8	12
ENSMUSG00000034659	3798	141	106	133	98	120	87	200	48	141	88	130	93
ENSMUSG00000024735	7278	214	180	231	162	212	168	299	107	270	133	251	243
ENSMUSG00000024734	1981	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034117	2644	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024732	5774	172	146	176	173	156	109	321	78	230	113	160	215
ENSMUSG00000024731	1011	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067571	1777	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094584	1453	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101264	382	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000075010	804	1907	771	6343	3145	1859	1954	764	366	2130	926	1760	2004
ENSMUSG00000024730	1795	300	67	332	71	67	52	84	17	43	7	21	28
ENSMUSG00000101439	1480	5	1	5	4	5	3	3	1	0	0	11	6
ENSMUSG00000024729	3661	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000099998	916	16	13	12	18	23	10	95	5	21	22	12	20
ENSMUSG00000024728	805	2	0	4	0	0	0	0	0	0	0	0	0
ENSMUSG00000057240	1389	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097091	1022	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101031	1808	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024673	6187	5	16	18	26	37	33	96	21	64	44	48	57
ENSMUSG00000054523	1518	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099398	4065	15	11	30	15	26	19	13	16	22	11	13	26
ENSMUSG00000024672	4453	366	270	626	279	487	368	271	231	629	483	539	588
ENSMUSG00000100392	568	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000101389	836	371	148	484	205	450	229	318	212	261	236	230	208
ENSMUSG00000101024	1057	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000024675	1751	227	126	1253	999	383	285	157	108	793	455	650	801
ENSMUSG00000100615	802	1	6	7	3	5	3	0	3	0	2	3	1
ENSMUSG00000056290	8780	5	0	9	7	8	9	1	2	8	5	9	10
ENSMUSG00000079419	2050	760	362	1652	1006	654	676	770	367	1141	669	933	1019
ENSMUSG00000099757	5236	6	3	22	19	17	29	49	9	48	29	27	24
ENSMUSG00000058470	5986	4	2	16	19	9	12	10	9	30	29	23	12
ENSMUSG00000100529	539	0	0	1	1	0	2	0	0	0	4	1	2
ENSMUSG00000024677	4485	45	39	125	68	74	65	63	26	62	41	58	65
ENSMUSG00000024678	1513	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000067555	324	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104088	1532	5	6	26	16	12	20	6	2	16	16	14	21
ENSMUSG00000024679	1735	2338	2155	4681	3653	3051	2767	3923	1610	4323	2556	3487	3779
ENSMUSG00000088598	50	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024680	2813	0	0	0	0	0	1	0	0	0	0	0	1
ENSMUSG00000024681	1884	0	0	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000055895	678	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041857	972	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000088310	139	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089625	76	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055933	823	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100918	793	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024682	1537	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024683	3169	63	52	72	94	74	80	78	32	111	47	91	91
ENSMUSG00000041488	5711	306	278	398	296	431	338	600	159	535	241	377	370
ENSMUSG00000048292	3582	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060556	4046	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108966	199	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067545	3173	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051548	744	1	0	0	1	1	4	0	0	4	1	8	1
ENSMUSG00000060878	3066	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046139	4290	318	302	436	394	487	304	556	224	590	269	386	390
ENSMUSG00000104979	73	3	1	0	1	1	2	0	2	1	0	0	0
ENSMUSG00000077227	134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024687	4488	265	275	343	294	331	283	451	171	361	193	248	262
ENSMUSG00000109030	208	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000109047	58	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108947	743	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109223	275	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067529	5570	0	0	0	0	1	1	0	0	3	0	0	0
ENSMUSG00000109417	94	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067528	1714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067526	2178	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044994	3351	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067525	3342	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067524	2131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067522	3175	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108889	2918	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109410	917	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094133	3184	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109022	2068	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067519	939	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097646	156	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060049	3576	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118093	1349	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095640	2769	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109433	249	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067513	948	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109229	154	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096436	3966	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109328	4761	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000109007	824	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046650	7609	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050815	2200	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040065	3918	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046805	4334	9295	8429	21304	16266	14946	12147	15046	7926	18289	11539	14872	17623
ENSMUSG00000039982	5226	1286	1408	701	668	1682	855	2529	1023	1508	1076	1234	1360
ENSMUSG00000086213	2323	0	2	4	2	1	1	0	1	2	2	2	4
ENSMUSG00000114644	448	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111118	1786	4	6	47	57	19	26	8	10	64	35	40	49
ENSMUSG00000114761	475	3	4	8	11	3	1	0	1	13	6	4	3
ENSMUSG00000024691	4125	157	157	205	212	287	184	317	101	217	149	230	260
ENSMUSG00000084836	592	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000071633	2254	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063683	4780	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065892	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044441	3629	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045030	4397	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109309	145	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024694	5664	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084981	879	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118491	3221	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079415	1073	3	1	1	2	1	3	8	4	1	0	1	1
ENSMUSG00000024695	9199	423	393	571	438	477	407	684	249	644	353	487	557
ENSMUSG00000024696	1790	395	126	409	83	114	77	112	51	92	72	78	84
ENSMUSG00000091014	743	2	0	3	2	2	1	0	0	0	0	0	0
ENSMUSG00000046272	1895	0	1	1	1	0	0	0	0	0	0	0	0
ENSMUSG00000045126	1001	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000057817	2596	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060303	2655	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112693	1522	20	5	17	12	9	5	19	9	11	14	7	13
ENSMUSG00000048456	4336	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049498	1304	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062892	3113	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000046913	1698	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109148	925	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094755	924	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094986	4284	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109126	771	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067482	518	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061637	2549	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062844	1914	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057503	8929	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000109415	899	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045883	3525	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094721	3424	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096365	2315	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000109100	923	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064824	107	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000062199	1561	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096485	1981	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049015	3671	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109544	1208	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108881	484	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063777	4106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109230	949	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096320	3858	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095189	1377	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109573	958	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096273	1539	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096708	945	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109189	367	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071629	4040	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109184	391	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108887	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118174	2584	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095484	2144	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108945	134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109319	178	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108974	334	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096289	3842	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109496	370	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109343	220	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094077	109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096298	109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094846	4157	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109285	136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045678	11280	1	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000077291	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061387	5165	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051156	1729	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109527	865	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109520	1828	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050865	2156	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047207	2095	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048356	2454	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044040	1672	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109530	991	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045395	1834	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054526	2894	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057270	4472	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056858	951	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058078	803	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059105	1597	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062314	3685	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098074	789	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024642	5702	122	160	198	153	146	131	224	65	198	143	164	166
ENSMUSG00000103488	267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084675	123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063586	1218	0	0	0	4	0	0	3	0	4	0	1	2
ENSMUSG00000094850	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117995	3683	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024640	4254	32	28	36	52	36	47	50	20	33	19	29	34
ENSMUSG00000090147	556	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041491	3103	27	23	34	32	28	25	41	26	48	23	43	47
ENSMUSG00000097557	938	2	0	2	1	3	1	0	0	5	3	0	4
ENSMUSG00000117711	267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024639	6185	459	375	612	487	590	430	752	304	684	416	479	635
ENSMUSG00000057990	494	26	24	21	25	34	18	18	22	20	9	32	23
ENSMUSG00000075268	561	14	14	11	12	14	5	31	13	26	8	11	10
ENSMUSG00000078528	980	12	13	27	11	20	21	44	9	27	19	23	31
ENSMUSG00000098718	113	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118142	797	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000118033	1075	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024697	3434	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117699	543	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118023	309	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046230	17801	404	366	596	422	489	429	670	239	672	345	479	569
ENSMUSG00000114931	463	1	0	1	0	3	2	1	0	0	1	1	0
ENSMUSG00000046388	552	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118126	1709	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056829	1487	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039126	20297	29	36	20	15	30	21	63	12	39	24	45	34
ENSMUSG00000098298	407	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099316	261	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117941	805	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000118367	1883	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117946	355	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038843	5760	44	46	47	39	87	47	96	46	94	42	78	85
ENSMUSG00000024712	2603	114	92	162	139	156	116	250	89	165	130	197	146
ENSMUSG00000024713	14447	0	0	0	1	0	2	0	0	0	0	0	0
ENSMUSG00000118270	138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088370	103	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118079	452	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076305	93	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117822	1387	23	27	26	25	30	23	18	17	10	18	18	16
ENSMUSG00000076303	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117687	663	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117774	648	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118192	673	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024725	5110	582	518	803	640	746	589	1152	472	1008	569	895	818
ENSMUSG00000080783	774	4	7	5	8	5	5	13	13	10	5	7	6
ENSMUSG00000037847	3689	16	23	29	39	35	25	49	16	34	12	21	35
ENSMUSG00000024726	4807	75	54	77	40	85	72	159	34	96	68	93	96
ENSMUSG00000047044	1677	29	20	25	33	26	24	59	12	25	22	18	29
ENSMUSG00000117878	701	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064941	164	46	40	58	30	81	53	32	50	78	45	32	39
ENSMUSG00000024727	7719	0	1	1	0	1	1	0	0	0	0	0	0
ENSMUSG00000088601	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036192	11076	0	0	0	0	1	1	0	0	0	0	0	0
ENSMUSG00000117909	665	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088907	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118109	996	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118167	2705	3	3	5	5	7	3	5	2	7	3	8	6
ENSMUSG00000118150	933	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064783	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118067	654	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094732	2743	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024659	2911	1024	1001	675	534	1236	843	1828	850	1133	1009	1287	1018
ENSMUSG00000114469	5929	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053279	4937	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047168	685	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024747	2066	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024749	7190	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000118293	520	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118047	1477	0	1	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000118086	3035	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118090	969	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118044	707	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024750	10751	834	662	1289	964	1108	774	1157	478	1331	769	967	1200
ENSMUSG00000118342	450	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000058624	6235	278	115	239	171	276	190	280	133	178	111	130	164
ENSMUSG00000079382	1596	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035171	3067	52	52	88	90	88	67	100	35	152	63	85	84
ENSMUSG00000047368	2833	92	77	175	142	133	129	124	53	190	126	127	175
ENSMUSG00000118055	476	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024754	8520	304	633	559	624	476	533	786	219	614	276	470	480
ENSMUSG00000118021	837	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000045104	1002	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118237	680	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118273	1340	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118226	971	1	0	0	0	0	0	0	2	0	0	0	1
ENSMUSG00000052387	24437	0	0	0	0	3	2	0	0	2	0	2	0
ENSMUSG00000088558	98	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098739	1175	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118353	780	44	26	32	40	55	30	77	22	43	31	35	46
ENSMUSG00000065507	68	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097930	2776	1	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000118155	1837	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044387	414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033863	4815	174	107	199	108	123	91	136	25	97	46	76	95
ENSMUSG00000080626	121	6	1	3	0	5	2	22	2	3	0	2	1
ENSMUSG00000024943	6788	285	243	377	337	496	325	489	148	544	269	413	406
ENSMUSG00000117837	429	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096249	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033207	3458	0	1	0	0	1	0	0	3	0	3	3	3
ENSMUSG00000118092	1143	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117850	472	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033053	875	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117944	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044424	571	25	20	37	26	19	18	65	30	22	17	45	23
ENSMUSG00000088027	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098010	993	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051255	633	65	44	105	57	84	66	154	32	79	46	71	73
ENSMUSG00000074925	12810	168	105	185	145	202	142	330	88	268	144	186	204
ENSMUSG00000117685	669	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024897	6885	132	147	254	265	236	196	299	111	357	169	225	293
ENSMUSG00000118287	280	6	1	7	14	11	6	22	5	35	10	12	9
ENSMUSG00000118340	1701	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000071604	2886	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117820	229	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096796	659	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024812	6199	10	16	7	11	13	12	27	10	30	6	13	15
ENSMUSG00000118277	328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118371	532	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059363	2053	9	17	11	16	17	12	15	13	14	6	17	12
ENSMUSG00000082107	1111	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024867	4035	16	23	17	15	37	31	59	25	34	21	27	23
ENSMUSG00000085003	684	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074922	855	21	26	38	27	44	20	53	21	29	32	34	33
ENSMUSG00000117979	254	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048572	5034	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041731	3611	0	2	1	5	0	0	0	1	0	0	0	0
ENSMUSG00000097950	971	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117934	262	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058927	946	193	184	290	177	200	192	488	118	288	206	262	259
ENSMUSG00000051490	1962	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000024878	2911	73	64	92	77	108	69	110	47	124	89	98	110
ENSMUSG00000104890	69	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095097	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052085	10070	485	432	512	417	630	452	880	448	638	557	537	549
ENSMUSG00000065634	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032702	6166	0	3	0	2	1	1	0	1	2	0	0	0
ENSMUSG00000118238	790	17	29	24	35	24	19	21	20	30	16	21	15
ENSMUSG00000064843	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117720	545	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024837	2594	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042372	2445	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101089	1097	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048138	2337	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098105	998	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118016	521	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117950	1123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084589	125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118005	611	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000117707	505	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118001	503	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117803	178	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114682	608	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024921	14269	164	68	161	136	142	86	207	63	189	102	138	149
ENSMUSG00000093628	840	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093772	668	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118331	737	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074913	1118	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118313	334	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118209	553	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118020	1785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024924	10068	1	0	1	2	1	3	0	0	3	1	0	0
ENSMUSG00000117692	574	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047298	5108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117752	5484	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117705	496	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041360	8626	198	211	205	131	209	162	311	120	267	155	258	277
ENSMUSG00000118072	772	0	0	0	0	0	0	0	0	0	0	0	0
